County,Precinct,CD,Clinton,Trump,Total
Aitkin,Aitkin,8,358,552,980
Aitkin,Aitkin Twp,8,154,356,543
Aitkin,Ball Bluff Twp,8,57,96,163
Aitkin,Balsam Twp,8,8,9,17
Aitkin,Beaver Twp,8,19,16,37
Aitkin,Clark Twp,8,30,47,79
Aitkin,Cornish Twp,8,9,11,22
Aitkin,Unorg 47-24 (Davidson Unorg),8,9,15,24
Aitkin,Farm Island Twp,8,267,432,731
Aitkin,Fleming Twp,8,78,144,238
Aitkin,Glen Twp,8,105,174,301
Aitkin,Haugen Twp,8,38,61,107
Aitkin,Hazelton Twp,8,189,329,540
Aitkin,Hill City,8,97,204,313
Aitkin,Hill Lake Twp,8,78,126,214
Aitkin,Idun Twp,8,27,79,111
Aitkin,Jevne Twp,8,43,121,173
Aitkin,Unorg 45-24 (Jewett Unorg),8,4,18,23
Aitkin,Kimberly Twp,8,44,71,123
Aitkin,Lakeside Twp,8,87,175,274
Aitkin,Lee Twp,8,7,22,30
Aitkin,Libby Twp E,8,5,15,20
Aitkin,Libby Twp W,8,8,6,17
Aitkin,Logan Twp,8,36,72,116
Aitkin,McGrath,8,4,16,26
Aitkin,McGregor,8,62,74,145
Aitkin,McGregor Twp,8,10,36,47
Aitkin,Macville Twp,8,37,57,98
Aitkin,Millward Twp,8,13,12,27
Aitkin,Malmo Twp,8,77,127,217
Aitkin,Morrison Twp,8,25,62,96
Aitkin,Nordland Twp,8,230,406,680
Aitkin,Palisade,8,31,40,78
Aitkin,Pliny Twp,8,9,37,49
Aitkin,Rice River Twp,8,20,52,80
Aitkin,Salo Twp,8,24,27,55
Aitkin,Seavey Twp,8,4,31,38
Aitkin,Shamrock Twp,8,291,402,731
Aitkin,Spalding Twp,8,43,52,105
Aitkin,Spencer Twp,8,107,203,336
Aitkin,Tamarack,8,16,13,30
Aitkin,Turner Twp,8,39,60,108
Aitkin,Verdon Twp,8,9,18,29
Aitkin,Wagner Twp,8,55,120,182
Aitkin,Waukenabo Twp,8,65,126,197
Aitkin,Wealthwood Twp,8,82,121,211
Aitkin,White Pine Twp,8,5,11,20
Aitkin,Williams Twp,8,19,44,68
Aitkin,Workman Twp,8,37,76,119
Aitkin,Ne Aitkin Unorg,8,5,21,28
Aitkin,Unorg 48-27 (Blind Lake Unorg),8,8,9,17
Aitkin,Nw Aitkin Unorg P-2,8,30,53,89
Aitkin,Unorg 51-27 (Lemay Unorg),8,12,21,34
Aitkin,Nw Aitkin Unorg P-1,8,8,38,49
Anoka (pt.),Andover P-1,6,565,1288,1977
Anoka (pt.),Andover P-2,6,623,1069,1845
Anoka (pt.),Andover P-3,6,732,1148,2072
Anoka (pt.),Andover P-4,6,623,858,1631
Anoka (pt.),Andover P-5,6,757,1246,2156
Anoka (pt.),Andover P-6,6,441,1015,1560
Anoka (pt.),Andover P-7,6,495,859,1486
Anoka (pt.),Andover P-8,6,592,997,1707
Anoka (pt.),Andover P-9,6,623,964,1731
Anoka (pt.),Andover P-10,6,744,1143,2048
Anoka (pt.),Anoka P-1,6,402,348,830
Anoka (pt.),Anoka P-2,6,516,506,1113
Anoka (pt.),Anoka P-3,6,470,666,1237
Anoka (pt.),Anoka P-4,6,482,491,1086
Anoka (pt.),Anoka P-5,6,417,482,1010
Anoka (pt.),Anoka P-6,6,535,475,1133
Anoka (pt.),Anoka P-7,6,433,558,1091
Anoka (pt.),Anoka P-8,6,422,549,1068
Anoka (pt.),Bethel P-1,6,50,182,259
Anoka (pt.),Blaine W-1 P-1,6,652,520,1267
Anoka (pt.),Blaine W-1 P-2,6,696,619,1425
Anoka (pt.),Blaine W-1 P-3,6,511,532,1147
Anoka (pt.),Blaine W-1 P-4,6,339,427,842
Anoka (pt.),Blaine W-1 P-5,6,770,870,1788
Anoka (pt.),Blaine W-1 P-6,6,439,541,1077
Anoka (pt.),Blaine W-1 P-7,6,462,485,1033
Anoka (pt.),Blaine W-1 P-8,6,447,594,1166
Anoka (pt.),Blaine W-2 P-1,6,523,527,1160
Anoka (pt.),Blaine W-2 P-2A,6,527,495,1105
Anoka (pt.),Blaine W-2 P-2B,6,650,597,1364
Anoka (pt.),Blaine W-2 P-3,6,598,513,1208
Anoka (pt.),Blaine W-2 P-4A,6,700,672,1488
Anoka (pt.),Blaine W-2 P-4B,6,574,617,1272
Anoka (pt.),Blaine W-2 P-5,6,447,556,1092
Anoka (pt.),Blaine W-2 P-6,6,917,1196,2281
Anoka (pt.),Blaine W-3 P-1,6,612,605,1370
Anoka (pt.),Blaine W-3 P-2,6,577,704,1406
Anoka (pt.),Blaine W-3 P-3,6,636,632,1381
Anoka (pt.),Blaine W-3 P-4,6,661,846,1634
Anoka (pt.),Blaine W-3 P-5,6,593,686,1411
Anoka (pt.),Blaine W-3 P-6,6,1105,1234,2546
Anoka (pt.),Blaine W-3 P-7,6,1090,1120,2389
Anoka (pt.),Blaine W-3 P-8,6,323,407,793
Anoka (pt.),Centerville P-1,6,829,1241,2260
Anoka (pt.),Circle Pines P-1,6,444,565,1125
Anoka (pt.),Circle Pines P-2,6,984,709,1855
Anoka (pt.),Columbia Heights P-1,5,1028,354,1495
Anoka (pt.),Columbia Heights P-2,5,835,312,1259
Anoka (pt.),Columbia Heights P-3,5,801,309,1214
Anoka (pt.),Columbia Heights P-4,5,798,322,1207
Anoka (pt.),Columbia Heights P-5,5,757,346,1223
Anoka (pt.),Columbia Heights P-6,5,613,337,1071
Anoka (pt.),Columbia Heights P-7,5,720,350,1159
Anoka (pt.),Columbia Heights P-8,5,675,353,1141
Anoka (pt.),Columbus P-1,6,805,1537,2510
Anoka (pt.),Coon Rapids W-1 P-1,3,950,1119,2244
Anoka (pt.),Coon Rapids W-1 P-2,3,818,1002,1991
Anoka (pt.),Coon Rapids W-1 P-3,3,620,851,1627
Anoka (pt.),Coon Rapids W-1 P-4,3,473,500,1089
Anoka (pt.),Coon Rapids W-2 P-1,3,759,801,1670
Anoka (pt.),Coon Rapids W-2 P-2,3,465,566,1120
Anoka (pt.),Coon Rapids W-2 P-3,3,746,826,1697
Anoka (pt.),Coon Rapids W-2 P-4,3,446,553,1111
Anoka (pt.),Coon Rapids W-2 P-5,3,650,572,1339
Anoka (pt.),Coon Rapids W-3 P-1,3,621,712,1455
Anoka (pt.),Coon Rapids W-3 P-2,3,620,681,1447
Anoka (pt.),Coon Rapids W-3 P-3,3,675,620,1412
Anoka (pt.),Coon Rapids W-3 P-4,3,660,617,1415
Anoka (pt.),Coon Rapids W-4 P-1,3,706,765,1607
Anoka (pt.),Coon Rapids W-4 P-2,3,667,730,1539
Anoka (pt.),Coon Rapids W-4 P-3,3,668,599,1377
Anoka (pt.),Coon Rapids W-4 P-4,3,857,981,2029
Anoka (pt.),Coon Rapids W-5 P-1,3,635,735,1522
Anoka (pt.),Coon Rapids W-5 P-2,3,733,856,1732
Anoka (pt.),Coon Rapids W-5 P-3,3,459,453,1001
Anoka (pt.),Coon Rapids W-5 P-4,3,347,310,733
Anoka (pt.),Coon Rapids W-5 P-5,3,662,578,1339
Anoka (pt.),East Bethel P-1,6,555,1469,2181
Anoka (pt.),East Bethel P-2,6,600,1394,2153
Anoka (pt.),East Bethel P-3,6,568,1258,1963
Anoka (pt.),Fridley W-1 P-1,5,637,427,1173
Anoka (pt.),Fridley W-1 P-2,5,596,440,1131
Anoka (pt.),Fridley W-1 P-3,5,741,388,1253
Anoka (pt.),Fridley W-1 P-4,5,567,319,966
Anoka (pt.),Fridley W-2 P-1,5,517,340,935
Anoka (pt.),Fridley W-2 P-2,5,534,287,908
Anoka (pt.),Fridley W-2 P-3,5,753,499,1382
Anoka (pt.),Fridley W-2 P-4,5,752,477,1312
Anoka (pt.),Fridley W-3 P-1,5,620,438,1154
Anoka (pt.),Fridley W-3 P-2,5,784,562,1489
Anoka (pt.),Fridley W-3 P-3,5,487,240,796
Anoka (pt.),Fridley W-3 P-4,5,505,311,905
Anoka (pt.),Ham Lake P-1,6,391,767,1281
Anoka (pt.),Ham Lake P-2,6,554,1144,1811
Anoka (pt.),Ham Lake P-3A,6,485,1121,1726
Anoka (pt.),Ham Lake P-4A,6,477,1056,1644
Anoka (pt.),Ham Lake P-5,6,384,849,1340
Anoka (pt.),Ham Lake P-6A,6,442,929,1489
Anoka (pt.),Hilltop P-1,5,162,54,235
Anoka (pt.),Lexington P-1,6,359,498,943
Anoka (pt.),Lino Lakes P-1,6,429,650,1171
Anoka (pt.),Lino Lakes P-2,6,720,952,1817
Anoka (pt.),Lino Lakes P-3,6,568,692,1379
Anoka (pt.),Lino Lakes P-4,6,867,1031,2056
Anoka (pt.),Lino Lakes P-5,6,492,558,1135
Anoka (pt.),Lino Lakes P-6,6,674,1020,1867
Anoka (pt.),Lino Lakes P-7,6,800,972,1943
Anoka (pt.),Linwood P-1,6,545,1257,1952
Anoka (pt.),Linwood P-2,6,372,677,1131
Anoka (pt.),Nowthen P-1A,6,418,1187,1728
Anoka (pt.),Nowthen P-2A,6,213,687,953
Anoka (pt.),Oak Grove P-1,6,463,945,1499
Anoka (pt.),Oak Grove P-2,6,334,933,1354
Anoka (pt.),Oak Grove P-3,6,318,930,1342
Anoka (pt.),Oak Grove P-4,6,214,545,819
Anoka (pt.),Ramsey W-1 P-1,6,932,1443,2633
Anoka (pt.),Ramsey W-1 P-2,6,231,490,775
Anoka (pt.),Ramsey W-2 P-1,6,378,875,1349
Anoka (pt.),Ramsey W-2 P-2,6,731,1487,2419
Anoka (pt.),Ramsey W-3 P-1,6,861,1262,2296
Anoka (pt.),Ramsey W-3 P-2,6,352,571,1006
Anoka (pt.),Ramsey W-4 P-1,6,667,938,1743
Anoka (pt.),Ramsey W-4 P-2,6,609,965,1716
Anoka (pt.),Saint Francis P-1,6,492,1396,2067
Anoka (pt.),Saint Francis P-2,6,423,1119,1643
Anoka (pt.),Spring Lake Park P-1A,5,409,393,867
Anoka (pt.),Spring Lake Park P-2,5,494,425,1019
Anoka (pt.),Spring Lake Park P-3,5,727,671,1534
Becker,Atlanta Twp,7,12,46,61
Becker,Audubon,7,43,183,237
Becker,Audubon Twp,7,100,229,359
Becker,Burlington Twp,7,199,602,853
Becker,Callaway,7,45,44,97
Becker,Callaway Twp,7,39,70,120
Becker,Carsonville Twp,7,39,70,122
Becker,Cormorant Twp,7,232,425,688
Becker,Cuba Twp,7,37,101,146
Becker,Detroit Twp P-1,7,212,427,665
Becker,Detroit Twp P-2,7,100,310,455
Becker,Detroit Twp P-3,7,0,0,0
Becker,Detroit Lakes W1 P1,7,412,796,1302
Becker,Detroit Lakes W2 P1,7,595,785,1486
Becker,Detroit Lakes W3 P1,7,574,1086,1763
Becker,Eagle View Twp,7,40,34,80
Becker,Erie Twp,7,264,708,1016
Becker,Evergreen Twp,7,29,97,139
Becker,Forest Twp,7,29,39,74
Becker,Frazee,7,129,364,532
Becker,Green Valley Twp,7,43,126,179
Becker,Hamden Twp,7,30,81,115
Becker,Height Of Land Twp,7,96,257,367
Becker,Holmesville Twp,7,82,212,312
Becker,Lake Eunice Twp,7,312,591,953
Becker,Lake Park,7,131,190,343
Becker,Lake Park Twp,7,91,167,277
Becker,Lake View Twp,7,318,644,1010
Becker,Maple Grove Twp,7,100,91,196
Becker,Ogema,7,20,24,49
Becker,Osage Twp,7,91,333,448
Becker,Pine Point Twp,7,41,30,73
Becker,Riceville Twp,7,13,32,52
Becker,Richwood Twp,7,106,222,341
Becker,Round Lake Twp,7,42,38,85
Becker,Runeberg Twp,7,44,194,249
Becker,Savannah Twp,7,36,62,104
Becker,Shell Lake Twp,7,52,117,182
Becker,Silver Leaf Twp,7,50,178,237
Becker,Spring Creek Twp,7,9,29,39
Becker,Spruce Grove Twp,7,36,135,179
Becker,Sugar Bush Twp,7,115,167,292
Becker,Toad Lake Twp,7,64,195,270
Becker,Two Inlets Twp,7,38,115,169
Becker,Walworth Twp,7,24,21,46
Becker,White Earth Twp,7,70,71,155
Becker,Wolf Lake,7,7,29,37
Becker,Wolf Lake Twp,7,17,113,137
Beltrami (pt.),Alaska Twp,7,57,50,115
Beltrami (pt.),Battle Twp,7,3,9,13
Beltrami (pt.),Bemidji Twp,7,520,834,1498
Beltrami (pt.),Bemidji W-1,7,523,502,1213
Beltrami (pt.),Bemidji W-2,7,493,466,1047
Beltrami (pt.),Bemidji W-3 P-1,7,489,633,1262
Beltrami (pt.),Bemidji W-3 P-2,8,77,111,203
Beltrami (pt.),Bemidji W-4,7,553,524,1219
Beltrami (pt.),Bemidji W-5,7,658,676,1478
Beltrami (pt.),Benville Twp,7,9,33,47
Beltrami (pt.),Birch Twp,8,23,34,61
Beltrami (pt.),Blackduck,8,69,194,284
Beltrami (pt.),Buzzle Twp,7,50,120,176
Beltrami (pt.),Cormant Twp,8,15,61,77
Beltrami (pt.),Durand Twp,8,27,71,105
Beltrami (pt.),Eckles Twp,7,213,469,739
Beltrami (pt.),Frohn Twp,8,328,466,859
Beltrami (pt.),Funkley,8,3,4,7
Beltrami (pt.),Grant Valley Twp,7,366,628,1092
Beltrami (pt.),Hagali Twp,8,47,136,195
Beltrami (pt.),Hamre Twp,7,2,7,9
Beltrami (pt.),Hines Twp,8,87,279,394
Beltrami (pt.),Hornet Twp,8,24,78,108
Beltrami (pt.),Jones Twp,7,24,96,133
Beltrami (pt.),Kelliher,7,39,81,127
Beltrami (pt.),Kelliher Twp,7,18,40,62
Beltrami (pt.),Lammers Twp,7,63,200,286
Beltrami (pt.),Langor Twp,8,11,95,107
Beltrami (pt.),Lee Twp,7,4,16,20
Beltrami (pt.),Liberty Twp,7,118,237,395
Beltrami (pt.),Maple Ridge Twp,7,19,38,64
Beltrami (pt.),Minnie Twp,7,4,8,14
Beltrami (pt.),Moose Lake Twp,8,38,71,121
Beltrami (pt.),Nebish Twp,8,61,84,155
Beltrami (pt.),Northern Twp P 01,8,757,1314,2240
Beltrami (pt.),Northern Twp P 02,7,0,0,0
Beltrami (pt.),O'Brien Twp,8,0,27,27
Beltrami (pt.),Ponemah Prec,7,289,2,314
Beltrami (pt.),Port Hope Twp,8,124,252,415
Beltrami (pt.),Quiring Twp,8,9,23,35
Beltrami (pt.),Red Lake Agency Prec,7,528,14,593
Beltrami (pt.),Redby Prec,7,407,12,454
Beltrami (pt.),Little Rock,7,293,18,337
Beltrami (pt.),Roosevelt Twp,7,51,78,137
Beltrami (pt.),Shooks Twp,8,4,90,96
Beltrami (pt.),Shotley Twp,7,8,17,26
Beltrami (pt.),Solway,7,13,24,44
Beltrami (pt.),Spruce Grove Twp,7,13,20,37
Beltrami (pt.),Steenerson Twp,7,5,17,22
Beltrami (pt.),Sugar Bush Twp,8,42,42,94
Beltrami (pt.),Summit Twp,8,19,137,160
Beltrami (pt.),Taylor Twp,8,11,43,57
Beltrami (pt.),Ten Lake Twp,8,273,139,445
Beltrami (pt.),Tenstrike,8,25,65,92
Beltrami (pt.),Turtle Lake Twp,8,301,478,832
Beltrami (pt.),Turtle River,8,29,20,51
Beltrami (pt.),Turtle River Twp,8,319,404,768
Beltrami (pt.),Unorg Dist 1,7,6,10,16
Beltrami (pt.),Unorg Dist 2,7,5,10,15
Beltrami (pt.),Unorg Dist 3,8,40,49,93
Beltrami (pt.),Waskish Twp,7,24,39,71
Beltrami (pt.),Wilton,7,47,59,117
Beltrami (pt.),Woodrow Twp,7,11,29,43
Benton,Alberta Twp,6,68,329,419
Benton,Foley,6,289,814,1182
Benton,Gilman,6,20,77,109
Benton,Gilmanton Twp,6,94,375,491
Benton,Glendorado Twp,6,76,352,461
Benton,Graham Twp,6,50,280,346
Benton,Granite Ledge Twp,6,58,343,420
Benton,Langola Twp,6,104,473,604
Benton,Mayhew Lake Twp,6,89,384,498
Benton,Maywood Twp,6,118,378,528
Benton,Minden Twp P-1,6,174,742,980
Benton,Minden Twp P-2,6,2,2,4
Benton,Rice,6,191,656,918
Benton,Royalton,6,1,0,2
Benton,St Cloud W2 P1,6,407,476,977
Benton,St Cloud W2 P3,6,439,423,961
Benton,St Cloud W2 P4,6,333,251,651
Benton,St George Twp,6,116,509,654
Benton,Sartell P-2,6,360,607,1039
Benton,Sauk Rapids P-1,6,360,675,1094
Benton,Sauk Rapids P-2,6,369,671,1129
Benton,Sauk Rapids P-3,6,482,944,1538
Benton,Sauk Rapids P-4,6,433,647,1181
Benton,Sauk Rapids P-5,6,489,999,1627
Benton,Sauk Rapids P-6,6,0,0,0
Benton,Sauk Rapids Twp,6,88,237,341
Benton,Watab Twp,6,430,1228,1757
Big Stone,Akron Twp,7,45,42,99
Big Stone,Almond Twp,7,28,32,63
Big Stone,Artichoke Twp,7,27,22,56
Big Stone,Barry,7,7,3,10
Big Stone,Big Stone Twp,7,50,126,193
Big Stone,Browns Valley Twp,7,32,34,70
Big Stone,Beardsley,7,37,49,95
Big Stone,Clinton,7,75,99,184
Big Stone,Correll,7,6,10,16
Big Stone,Foster Twp,7,32,45,83
Big Stone,Graceville,7,117,195,336
Big Stone,Graceville Twp,7,14,34,55
Big Stone,Johnson,7,5,12,18
Big Stone,Malta Twp,7,9,24,35
Big Stone,Moonshine Twp,7,13,27,46
Big Stone,Odessa,7,17,29,50
Big Stone,Odessa Twp,7,13,57,78
Big Stone,Ortonville P-1,7,225,391,665
Big Stone,Ortonville P-2,7,100,226,345
Big Stone,Ortonville Twp,7,15,33,51
Big Stone,Otrey Twp,7,16,31,50
Big Stone,Prior Twp,7,33,67,106
Big Stone,Toqua Twp,7,5,20,26
Blue Earth,Amboy,1,65,146,231
Blue Earth,Beauford Twp,1,42,144,217
Blue Earth,Butternut Valley Twp,1,58,102,174
Blue Earth,Cambria Twp,1,59,95,162
Blue Earth,Ceresco Twp,1,21,72,106
Blue Earth,Danville Twp,1,48,86,149
Blue Earth,Decoria Twp,1,198,439,672
Blue Earth,Eagle Lake,1,544,826,1496
Blue Earth,Garden City Twp,1,147,250,438
Blue Earth,Good Thunder,1,86,164,282
Blue Earth,Jamestown Twp,1,134,244,401
Blue Earth,Judson Twp,1,102,168,297
Blue Earth,Lake Crystal,1,527,608,1248
Blue Earth,Le Ray Twp,1,144,252,422
Blue Earth,Lime Twp,1,175,359,574
Blue Earth,Lincoln Twp,1,26,75,114
Blue Earth,Lyra Twp,1,49,135,193
Blue Earth,McPherson Twp,1,71,161,249
Blue Earth,Madison Lake,1,223,360,630
Blue Earth,Mankato W-05 P-01,1,306,219,590
Blue Earth,Mankato W-05 P-02,1,109,74,218
Blue Earth,Mankato W-05 P-03,1,397,327,805
Blue Earth,Mankato W-05 P-04,1,245,94,371
Blue Earth,Mankato W-05 P-05,1,341,262,679
Blue Earth,Mankato W-05 P-06,1,505,433,1074
Blue Earth,Mankato W-03 P-07,1,481,325,906
Blue Earth,Mankato W-03 P-08,1,578,545,1224
Blue Earth,Mankato W-03 P-09,1,864,797,1846
Blue Earth,Mankato W-04 P-10,1,736,367,1291
Blue Earth,Mankato W-04 P-10A,1,690,490,1321
Blue Earth,Mankato W-01 P-11,1,797,655,1626
Blue Earth,Mankato W-01 P-12,1,324,311,689
Blue Earth,Mankato W-04 P-13,1,414,361,884
Blue Earth,Mankato W-01 P-14,1,843,767,1763
Blue Earth,Mankato W-02 P-15,1,1556,1114,2987
Blue Earth,Mankato W-02 P-16,1,615,793,1522
Blue Earth,Mankato W-02 P-17,1,121,122,269
Blue Earth,Mankato Twp P-1,1,43,83,135
Blue Earth,Mankato Twp P-2,1,375,487,950
Blue Earth,Mapleton,1,306,489,859
Blue Earth,Mapleton Twp,1,50,98,155
Blue Earth,Medo Twp,1,39,125,183
Blue Earth,Minnesota Lake,1,4,3,7
Blue Earth,North Mankato,1,0,1,2
Blue Earth,Pemberton,1,29,69,109
Blue Earth,Pleasant Mound Twp,1,12,91,108
Blue Earth,Rapidan Twp,1,246,412,706
Blue Earth,Saint Clair,1,133,229,410
Blue Earth,Shelby Twp,1,50,98,155
Blue Earth,Skyline,1,107,76,207
Blue Earth,South Bend Twp,1,275,423,753
Blue Earth,Sterling Twp,1,46,87,141
Blue Earth,Vernon Center,1,37,83,133
Blue Earth,Vernon Center Twp,1,35,71,123
Brown,Albin Twp,1,30,133,173
Brown,Bashaw Twp,1,19,100,126
Brown,Burnstown Twp,1,16,133,155
Brown,Cobden,1,3,11,18
Brown,Comfrey,1,39,129,185
Brown,Cottonwood Twp,1,101,347,480
Brown,Eden Twp,1,22,117,142
Brown,Evan,1,13,20,36
Brown,Hanska,1,60,91,179
Brown,Home Twp,1,33,250,299
Brown,Lake Hanska Twp,1,54,98,162
Brown,Leavenworth Twp,1,23,144,178
Brown,Linden Twp,1,46,89,158
Brown,Milford Twp,1,96,313,438
Brown,Mulligan Twp,1,21,68,104
Brown,New Ulm W-1 P-1,1,246,428,743
Brown,New Ulm W-1 P-2,1,341,525,955
Brown,New Ulm W-2 P-1,1,296,463,860
Brown,New Ulm W-2 P-2,1,246,433,744
Brown,New Ulm W-3 P-1,1,431,670,1207
Brown,New Ulm W-3 P-2,1,265,474,833
Brown,New Ulm W-4 P-1,1,303,586,1002
Brown,New Ulm W-4 P-2,1,317,587,1012
Brown,North Star Twp,1,11,125,147
Brown,Prairieville Twp,1,11,143,164
Brown,Sigel Twp,1,50,153,220
Brown,Sleepy Eye W-1,1,194,453,696
Brown,Sleepy Eye W-2,1,197,700,964
Brown,Springfield W-1,1,131,328,486
Brown,Springfield W-2,1,125,352,517
Brown,Stark Twp,1,11,164,184
Brown,Stately Twp,1,12,81,96
Carlton,Atkinson Twp,8,92,115,226
Carlton,Automba Twp,8,33,45,83
Carlton,Barnum,8,91,123,233
Carlton,Barnum Twp,8,288,311,655
Carlton,Beseman Twp,8,23,32,59
Carlton,Blackhoof Twp,8,240,256,544
Carlton,Carlton,8,273,182,506
Carlton,Cloquet W-1,8,649,608,1342
Carlton,Cloquet W-2,8,515,427,1038
Carlton,Cloquet W-3,8,555,459,1128
Carlton,Cloquet W-4,8,563,488,1136
Carlton,Cloquet W-5 P-1,8,552,476,1081
Carlton,Cloquet W-5 P-2,8,184,52,264
Carlton,Clear Creek Unorg,8,26,42,76
Carlton,Corona Unorg,8,35,31,70
Carlton,Cromwell,8,49,38,94
Carlton,Eagle Twp,8,127,174,316
Carlton,Holyoke Twp,8,42,69,125
Carlton,Kalevala Twp,8,51,95,163
Carlton,Kettle River,8,45,28,88
Carlton,Lakeview Twp,8,49,49,104
Carlton,Mahtowa Twp,8,152,175,358
Carlton,Moose Lake,8,377,266,716
Carlton,Moose Lake Twp,8,203,284,531
Carlton,Progress Unorg,8,7,3,10
Carlton,Perch Lake Twp,8,296,182,510
Carlton,Red Clover Unorg,8,58,74,144
Carlton,Sawyer Unorg,8,73,84,175
Carlton,Scanlon,8,291,201,531
Carlton,Silver Brook Twp,8,124,205,366
Carlton,Silver Twp,8,102,136,260
Carlton,Skelton Twp,8,99,118,239
Carlton,Split Rock Twp,8,28,49,86
Carlton,Thomson Twp,8,1337,1503,3049
Carlton,Twin Lakes Twp,8,568,561,1221
Carlton,Wrenshall,8,130,83,235
Carlton,Wrenshall Twp,8,114,119,257
Carlton,Wright,8,19,17,40
Carver (pt.),Benton Twp,6,112,335,473
Carver (pt.),Camden Twp,6,103,419,544
Carver (pt.),Carver,6,930,1145,2296
Carver (pt.),Chanhassen P-1A,3,907,731,1792
Carver (pt.),Chanhassen P-1B,3,941,928,2059
Carver (pt.),Chanhassen P-2A,3,673,646,1433
Carver (pt.),Chanhassen P-2B,3,1025,968,2157
Carver (pt.),Chanhassen P-3,3,1166,1196,2553
Carver (pt.),Chanhassen P-4,3,1154,1108,2463
Carver (pt.),Chanhassen P-5,3,1135,1175,2493
Carver (pt.),Chaska W-1,3,1371,1639,3348
Carver (pt.),Chaska W-2,3,1739,1836,3918
Carver (pt.),Chaska W-3,3,1263,1287,2855
Carver (pt.),Chaska W-4,3,1454,1414,3121
Carver (pt.),Cologne,6,302,584,966
Carver (pt.),Dahlgren Twp P-1,6,212,506,767
Carver (pt.),Dahlgren Twp P-2,3,15,24,42
Carver (pt.),Hamburg,6,54,231,303
Carver (pt.),Hancock Twp,6,39,148,205
Carver (pt.),Hollywood Twp,6,150,453,636
Carver (pt.),Laketown Twp,3,322,710,1139
Carver (pt.),Mayer,6,258,747,1077
Carver (pt.),New Germany,6,30,148,197
Carver (pt.),Norwood Young America,6,515,1243,1895
Carver (pt.),San Francisco Twp,6,162,381,585
Carver (pt.),Victoria P-1,3,402,542,1018
Carver (pt.),Victoria P-2,3,758,949,1861
Carver (pt.),Victoria P-3,3,808,1317,2286
Carver (pt.),Waconia W-1,6,1064,1585,2892
Carver (pt.),Waconia W-2,6,1319,1916,3536
Carver (pt.),Waconia Twp,6,192,490,735
Carver (pt.),Watertown,6,635,1407,2240
Carver (pt.),Watertown Twp,6,209,522,775
Carver (pt.),Young America Twp,6,89,326,441
Cass,Ansel Twp,8,4,33,40
Cass,Backus,8,33,56,96
Cass,Barclay Twp,8,65,170,256
Cass,Becker Twp,8,36,183,240
Cass,Bena,8,17,13,31
Cass,Beulah Twp,8,12,31,45
Cass,Birch Lake Twp,8,115,248,382
Cass,Blind Lake Twp,8,15,23,44
Cass,Boy Lake Twp,8,32,46,82
Cass,Boy River City,8,0,6,6
Cass,Boy River Twp,8,10,27,38
Cass,Bull Moose Twp,8,14,39,59
Cass,Bungo Twp,8,15,70,90
Cass,Byron Twp,8,19,58,83
Cass,Cass Lake,8,139,56,216
Cass,Chickamaw Beach,8,30,40,74
Cass,Crooked Lake Twp,8,162,190,374
Cass,Deerfield Twp,8,19,47,73
Cass,East Gull Lake,8,205,458,698
Cass,Fairview Twp,8,123,391,539
Cass,Federal Dam,8,20,24,45
Cass,Gould Twp,8,41,53,101
Cass,Hackensack,8,78,92,177
Cass,Hardwood South,8,5,16,25
Cass,Hiram Twp,8,105,144,260
Cass,Homebrook Twp,8,25,91,121
Cass,Inguadona Twp,8,34,68,106
Cass,Kego Twp,8,117,216,360
Cass,Lake Shore,8,197,483,710
Cass,Leech Lake Twp,8,69,187,267
Cass,Lima Twp,8,13,30,47
Cass,Longville,8,26,73,101
Cass,Loon Lake Twp,8,78,175,271
Cass,McKinley Twp,8,16,39,60
Cass,Maple Twp,8,41,158,213
Cass,May Twp,8,68,400,495
Cass,Meadow Brook Twp,8,13,76,92
Cass,Moose Lake Twp,8,12,48,69
Cass,Motley,8,0,9,9
Cass,Ottertail Peninsula Twp,8,13,25,44
Cass,Pike Bay Twp,8,342,170,571
Cass,Pillager,8,49,150,214
Cass,Pine Lake Twp,8,62,71,145
Cass,Pine River,8,93,245,367
Cass,Pine River Twp,8,126,442,610
Cass,Ponto Lake Twp,8,148,242,405
Cass,Poplar Twp,8,5,51,67
Cass,Powers Twp,8,133,292,446
Cass,Remer,8,54,96,164
Cass,Remer Twp,8,21,65,93
Cass,Rogers Point,8,0,1,1
Cass,Rogers Twp,8,17,40,61
Cass,Salem Twp P-1,8,9,42,52
Cass,Salem Twp P-2,8,0,0,0
Cass,Shingobee Twp P-1,8,309,560,925
Cass,Shingobee Twp P-2,8,34,18,54
Cass,Slater Twp,8,33,74,116
Cass,Smoky Hollow Twp,8,13,28,41
Cass,Sucker Lakes,8,3,2,6
Cass,Sylvan Twp,8,418,988,1487
Cass,Thunder Lake Twp,8,56,119,186
Cass,Torrey Twp,8,23,48,79
Cass,Trelipe Twp,8,40,79,122
Cass,Turtle Lake Twp,8,129,261,403
Cass,Wabedo Twp,8,101,177,290
Cass,Wahnena,8,19,66,90
Cass,Walden Twp,8,48,137,204
Cass,Walker,8,227,297,557
Cass,Wilkinson Twp,8,97,77,185
Cass,Willow River,8,9,10,20
Cass,Wilson Twp,8,51,214,286
Cass,Winnie Portage Lakes,8,34,55,91
Cass,Woodrow Twp,8,210,273,508
Chippewa,Big Bend Twp,7,66,80,151
