County,Precinct,CD,Clinton,Trump,Total
Marinette,VILLAGE OF WAUSAUKEE Ward 1,8,66,131,207
Marquette,CITY OF MONTELLO Ward 1-4,6,289,348,664
Marquette,TOWN OF BUFFALO Ward 1-2,6,221,336,575
Marquette,TOWN OF CRYSTAL LAKE Ward 1,6,107,183,298
Marquette,TOWN OF DOUGLAS Ward 1,6,181,277,482
Marquette,TOWN OF HARRIS Ward 1,6,167,293,482
Marquette,TOWN OF MECAN Ward 1,6,142,217,376
Marquette,TOWN OF MONTELLO Ward 1-4,6,191,370,583
Marquette,TOWN OF MOUNDVILLE Ward 1-2,6,99,137,256
Marquette,TOWN OF NESHKORO Ward 1-2,6,108,218,334
Marquette,TOWN OF NEWTON Ward 1-2,6,69,158,241
Marquette,TOWN OF OXFORD Ward 1-2,6,157,295,472
Marquette,TOWN OF PACKWAUKEE Ward 1-3,6,258,426,700
Marquette,TOWN OF SHIELDS Ward 1,6,106,202,315
Marquette,TOWN OF SPRINGFIELD Ward 1,6,158,289,460
Marquette,TOWN OF WESTFIELD Ward 1-2,6,154,275,444
Marquette,VILLAGE OF ENDEAVOR Ward 1,6,63,111,182
Marquette,VILLAGE OF NESHKORO Ward 1,6,69,123,195
Marquette,VILLAGE OF OXFORD Ward 1,6,86,153,249
Marquette,VILLAGE OF WESTFIELD Ward 1-2,6,183,298,503
Menominee,TOWN OF MENOMINEE Ward 2,8,182,10,200
Menominee,"TOWN OF MENOMINEE Wards 1,3-5",8,820,257,"1,108"
Milwaukee (pt.),CITY OF CUDAHY Ward 1-3,4,"1,071",755,"1,911"
Milwaukee (pt.),CITY OF CUDAHY Ward 4-6,4,857,739,"1,679"
Milwaukee (pt.),CITY OF CUDAHY Ward 7-9,4,767,633,"1,487"
Milwaukee (pt.),CITY OF CUDAHY Wards 10-12,4,791,853,"1,744"
Milwaukee (pt.),CITY OF CUDAHY Wards 13-15,4,"1,028",959,"2,088"
Milwaukee (pt.),CITY OF FRANKLIN Ward 1,1,0,4,4
Milwaukee (pt.),CITY OF FRANKLIN Ward 10,1,181,182,379
Milwaukee (pt.),CITY OF FRANKLIN Ward 11,1,430,581,"1,057"
Milwaukee (pt.),CITY OF FRANKLIN Ward 12,1,279,414,727
Milwaukee (pt.),CITY OF FRANKLIN Ward 13,1,394,571,"1,007"
Milwaukee (pt.),CITY OF FRANKLIN Ward 14,1,359,503,909
Milwaukee (pt.),CITY OF FRANKLIN Ward 15A,1,188,317,533
Milwaukee (pt.),CITY OF FRANKLIN Ward 15B,1,152,189,350
Milwaukee (pt.),CITY OF FRANKLIN Ward 16,1,424,631,"1,111"
Milwaukee (pt.),CITY OF FRANKLIN Ward 17,1,299,329,657
Milwaukee (pt.),CITY OF FRANKLIN Ward 18,1,160,233,408
Milwaukee (pt.),CITY OF FRANKLIN Ward 19,1,455,671,"1,177"
Milwaukee (pt.),CITY OF FRANKLIN Ward 2,1,482,734,"1,283"
Milwaukee (pt.),CITY OF FRANKLIN Ward 20,1,310,276,615
Milwaukee (pt.),CITY OF FRANKLIN Ward 21,1,152,119,285
Milwaukee (pt.),CITY OF FRANKLIN Ward 22A,1,271,345,642
Milwaukee (pt.),CITY OF FRANKLIN Ward 22B,1,232,340,607
Milwaukee (pt.),CITY OF FRANKLIN Ward 23,1,400,651,"1,113"
Milwaukee (pt.),CITY OF FRANKLIN Ward 3,1,647,759,"1,454"
Milwaukee (pt.),CITY OF FRANKLIN Ward 4,1,259,435,726
Milwaukee (pt.),CITY OF FRANKLIN Ward 5,1,223,341,586
Milwaukee (pt.),CITY OF FRANKLIN Ward 6,1,390,506,922
Milwaukee (pt.),CITY OF FRANKLIN Ward 7,1,525,719,"1,301"
Milwaukee (pt.),CITY OF FRANKLIN Ward 8,1,415,339,785
Milwaukee (pt.),CITY OF FRANKLIN Ward 9,1,421,380,835
Milwaukee (pt.),CITY OF GLENDALE Ward 11S,4,213,45,275
Milwaukee (pt.),CITY OF GLENDALE Ward 8,4,305,164,478
Milwaukee (pt.),"CITY OF GLENDALE Wards 1,7",4,815,341,"1,222"
Milwaukee (pt.),"CITY OF GLENDALE Wards 2,8S",4,610,215,864
Milwaukee (pt.),"CITY OF GLENDALE Wards 3,9",4,852,429,"1,345"
Milwaukee (pt.),"CITY OF GLENDALE Wards 4,10",4,968,459,"1,462"
Milwaukee (pt.),"CITY OF GLENDALE Wards 5,11",4,790,344,"1,185"
Milwaukee (pt.),"CITY OF GLENDALE Wards 6,12",4,760,312,"1,117"
Milwaukee (pt.),CITY OF GREENFIELD Ward 1,5,502,438,998
Milwaukee (pt.),CITY OF GREENFIELD Ward 10,5,413,477,950
Milwaukee (pt.),CITY OF GREENFIELD Ward 11,5,460,649,"1,155"
Milwaukee (pt.),CITY OF GREENFIELD Ward 12,5,431,605,"1,084"
Milwaukee (pt.),CITY OF GREENFIELD Ward 13,5,312,276,611
Milwaukee (pt.),CITY OF GREENFIELD Ward 14,5,392,403,838
Milwaukee (pt.),CITY OF GREENFIELD Ward 15,5,335,424,813
Milwaukee (pt.),CITY OF GREENFIELD Ward 16,5,168,197,385
Milwaukee (pt.),CITY OF GREENFIELD Ward 17,5,380,342,761
Milwaukee (pt.),CITY OF GREENFIELD Ward 18,5,399,399,838
Milwaukee (pt.),CITY OF GREENFIELD Ward 19,5,624,533,"1,214"
Milwaukee (pt.),CITY OF GREENFIELD Ward 2,5,362,390,789
Milwaukee (pt.),CITY OF GREENFIELD Ward 20,5,563,654,"1,275"
Milwaukee (pt.),CITY OF GREENFIELD Ward 21,5,388,344,769
Milwaukee (pt.),CITY OF GREENFIELD Ward 3,5,412,332,787
Milwaukee (pt.),CITY OF GREENFIELD Ward 4,5,439,308,777
Milwaukee (pt.),CITY OF GREENFIELD Ward 5,5,476,461,968
Milwaukee (pt.),CITY OF GREENFIELD Ward 6,5,327,514,886
Milwaukee (pt.),CITY OF GREENFIELD Ward 7,5,424,574,"1,053"
Milwaukee (pt.),CITY OF GREENFIELD Ward 8,5,525,458,"1,041"
Milwaukee (pt.),CITY OF GREENFIELD Ward 9,5,435,512,"1,011"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 1,4,935,222,"1,184"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 10,4,844,266,"1,153"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 100,4,671,25,705
Milwaukee (pt.),CITY OF MILWAUKEE Ward 101,4,944,24,987
Milwaukee (pt.),CITY OF MILWAUKEE Ward 102,4,"1,026",36,"1,073"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 103,4,"1,210",64,"1,290"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 104,4,"1,138",26,"1,177"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 105,4,469,3,476
Milwaukee (pt.),CITY OF MILWAUKEE Ward 106,4,429,10,439
Milwaukee (pt.),CITY OF MILWAUKEE Ward 107,4,689,7,704
Milwaukee (pt.),CITY OF MILWAUKEE Ward 108,4,649,13,668
Milwaukee (pt.),CITY OF MILWAUKEE Ward 109,4,728,8,740
Milwaukee (pt.),CITY OF MILWAUKEE Ward 11,4,831,153,"1,006"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 110,4,417,3,425
Milwaukee (pt.),CITY OF MILWAUKEE Ward 111,4,527,6,544
Milwaukee (pt.),CITY OF MILWAUKEE Ward 112,4,641,13,661
Milwaukee (pt.),CITY OF MILWAUKEE Ward 113,4,557,10,569
Milwaukee (pt.),CITY OF MILWAUKEE Ward 114,4,501,7,513
Milwaukee (pt.),CITY OF MILWAUKEE Ward 115,4,863,13,881
Milwaukee (pt.),CITY OF MILWAUKEE Ward 116,4,438,10,452
Milwaukee (pt.),CITY OF MILWAUKEE Ward 117,4,581,5,592
Milwaukee (pt.),CITY OF MILWAUKEE Ward 118,4,610,16,633
Milwaukee (pt.),CITY OF MILWAUKEE Ward 119,4,608,14,629
Milwaukee (pt.),CITY OF MILWAUKEE Ward 12,4,755,104,880
Milwaukee (pt.),CITY OF MILWAUKEE Ward 120,4,568,11,588
Milwaukee (pt.),CITY OF MILWAUKEE Ward 121,4,674,10,691
Milwaukee (pt.),CITY OF MILWAUKEE Ward 122,4,717,29,766
Milwaukee (pt.),CITY OF MILWAUKEE Ward 123,4,804,54,902
Milwaukee (pt.),CITY OF MILWAUKEE Ward 124,4,473,56,560
Milwaukee (pt.),CITY OF MILWAUKEE Ward 125,4,923,129,"1,121"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 126,4,732,55,825
Milwaukee (pt.),CITY OF MILWAUKEE Ward 127,4,904,245,"1,255"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 128,4,"1,052",337,"1,522"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 129,4,706,180,947
Milwaukee (pt.),CITY OF MILWAUKEE Ward 13,4,409,88,511
Milwaukee (pt.),CITY OF MILWAUKEE Ward 130,4,863,325,"1,293"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 131,4,743,252,"1,055"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 132,4,"1,133",357,"1,541"
